mass,distanceX,distanceY,distanceZ,velocityX,velocityY,velocityZ
6.058507992445722e+24,358035154215.4321,-3783658646512.759,2665713170641.4526,5341.484777925016,483.1166201145603,308.5534485401716
9.07981783539977e+24,-157325691530.07452,524524086288.9978,2645430363642.889,-6915.675288200366,-1260.9795717692095,21.11897893661764
3.645981321318546e+24,-379365855182.0855,-3472277444060.2896,2259360030275.805,5630.127389314806,-639.3936619408009,517.8968351643468
5.813062313806212e+24,-1486155529993.7935,-1897162240545.9944,-3078665639902.829,4551.917538477712,-3665.9471897886674,-276.9215422113411
5.936573157512556e+24,-630734322143.9794,-31869417978.378445,196517372088.03604,457.24115818691297,-14158.025069570635,-1372.971697422357
4.695511805349685e+24,4471938958521.398,1846711112269.7534,1258988275805.6155,-1969.7715861300242,4777.642958939507,431.0407944591089
6.855126357461838e+24,-175840451986.5472,2007425902250.3948,2615346732659.1587,-6341.121915080699,-441.9973698026118,-289.2752993612539
2.029791355426411e+24,1289505303945.5442,-1720746517649.9531,2977601808832.0596,4883.719197849088,3535.164954576955,55.442748354979315
4.7136143458403996e+24,522056452492.16534,481547989447.2408,-3282995511765.9707,-3907.8885247015246,4945.993340999664,57.97553323101589
4.1314766710960067e+24,-112791183070.4407,-238098589748.08426,641978902671.0723,8824.611752579565,-10530.002999027709,-1531.0789860012317
4.2795890759625986e+24,-2769032089725.499,-943941123959.5007,-3056178737677.1016,1764.5476064278666,-5332.567945345601,39.93862902252681
9.060941577401618e+24,2725142866115.141,2382695682220.1816,1408886298825.7776,-3849.844740053017,4419.857777152116,-281.30409055521886
6.368091139095971e+24,-1183246361062.6104,-540634421225.99316,688746222642.6207,3835.3939715983543,-8722.89857118799,441.55139810310044
9.74843440490689e+24,2415536858983.118,3508646961776.692,-531852152275.39105,-4592.435725511552,3162.6001985793823,333.6918304481124
7.687343154834404e+24,-829509810280.0771,2665553258560.4443,3903660704434.892,-5053.30054491925,-1510.6473347103217,81.98398709769528
4.928094718477913e+24,-157298390586.31424,-79301564245.17212,13866443602.82678,10540.81346514055,-22861.471423720206,-10856.175736767056
6.112849159993864e+24,-2280841111419.191,-2349140650734.755,816660217658.337,4507.698290359903,-4385.054619421309,-337.22996334694074
8.95929976914359e+24,12679790198.037477,253938894274.41806,472191678225.4728,-13262.823654206572,7670.3161034049335,-3757.169711496487
9.56100656263032e+24,291845501189.5707,601409129805.2692,1840997004189.2175,-7041.5497897101795,4321.505992340947,372.52478275465353
2.936868551029397e+24,-135059295186.03781,516940991943.94696,-1378607243980.724,-9433.3903058939,-1094.6706553917252,184.71637074664437
3.8195184912697815e+24,-3089201980561.982,32305118924.148285,-511410094151.3464,-71.23796720141297,-6527.75642275155,563.5140062691592
8.87140044674738e+24,677593054408.2058,-1087183973562.5286,1104839600272.173,7646.082944062624,4487.629113008463,-1112.4238584568125
8.119088817758395e+23,-1040500257332.746,187959338605.91306,1734666785250.5884,-1839.5443743194153,-7890.556207611526,-254.2592342910743
5.1071154773316874e+23,117578802190.03728,167182601998.61624,-216203805933.41074,-4113.709388110222,17034.361843338545,12945.106937794058
7.613022290980184e+24,247873207335.0723,397948435154.6171,126854260020.70467,-13848.879479646557,9054.685739745462,-786.7613614398352
7.274977632742608e+24,-239541253583.10422,-1591429962433.413,-4569414210902.427,5168.90562662565,-916.5055072807821,-74.56177456799281
6.977777341444738e+24,261876862831.8148,-636592765629.1882,411235828779.1679,12106.680863133632,4358.5506286141235,-935.5982101107353
4.538037920677173e+24,480654236048.1519,-124568823453.34618,603985626595.9489,5008.375149965743,11937.42058349749,-2056.620966913168
3.905832676743577e+24,-963187763135.5763,-969118359938.1282,805669205932.8171,6409.87733292513,-6571.494634076632,499.6556229184816
3.5450034880283096e+24,-510835562053.74963,171171716843.03708,-950705874302.3789,-4936.500555374072,-9855.667085451407,745.8602232250277
2.888417625838868e+24,-843867579022.3002,-967889540522.1693,4453938478200.21,3919.35090700686,-3664.051252658307,-201.28551003766307
6.786925920338425e+24,195224823649.93268,1189184242121.0508,-378609273051.22614,-10128.89439711267,1734.0240128600328,316.0890890622174
5.769988821776352e+24,325866507295.0794,61030330179.37684,-3511777226273.261,-115.8526089722842,6150.436024060536,11.527729940054583
3.9853003450642615e+24,-362107098829.7146,-1340929110611.5027,-2627831587139.5757,6403.418497342235,-1964.3567628944606,390.11919690596443
9.757384353659557e+23,259247864607.54642,436749856911.877,-429701605715.64886,-11207.827089053992,8393.092400517337,2587.5865102884777
6.278109767526427e+23,3025443168632.755,-945559401168.4283,-121564885477.10254,1934.91451301854,6191.539497610878,519.8880972317661
7.068149765377173e+24,3494761377871.147,-2140895461824.9644,-118442463235.63351,2980.4197891744316,4865.593849391328,-78.71600667371264
6.238313820459949e+24,-248213297317.78342,-1372441704691.291,-763794322929.4249,8987.772494503466,-1751.95724086174,419.7027840295653
5.049290821598015e+24,1843394523575.5757,1031195684651.4192,-2015895378682.0164,-3221.127530842884,5947.7785250810775,-350.0876031305132
4.8753724956231705e+23,688518023701.0472,1089516747285.9027,-384856872440.5942,-8381.943852803513,5364.120182677413,1115.990981288891
6.565841715944488e+24,-567582488949.2657,-1199475346821.193,987680973435.9248,8036.8876433733185,-4018.3827217773674,167.68198459290133
5.481681790914718e+24,4391223953343.2173,417500631221.9956,-1487256919546.5046,-501.1619735278682,5331.895338721994,-246.4650569185049
2.8876896138573063e+24,1125295586522.0334,-2359841003680.1836,1917034375957.7964,5810.093950658875,2715.953338775952,-610.0318467100318
8.700530253417921e+24,2834319403931.1646,416596271632.17413,2012877518066.3318,-859.0543574789402,6114.979215310766,96.80718161634279
7.65813724089739e+24,529867867312.10315,-194031353183.39032,409356454979.06934,5693.674867663297,12460.005258623414,-2600.086800781953
7.187319281621005e+24,122156642856.33801,-65116557790.51123,-39172743672.17174,4005.6613277246124,20497.492890420857,-22794.385869669433
8.798590606581162e+24,-69932328919.87071,-9853295561.54055,21271666945.3945,13393.814340026793,-19107.879462283217,35963.92960956022
2.927773252017244e+24,1839918917577.564,253955866021.0256,2551754099566.5283,-756.0362206553581,6454.400519088309,-652.168031586176
8.340249388525526e+24,-252044893010.32294,-997536807192.863,-370027412711.22064,10666.417043725676,-2821.166822444047,1028.916115288753
2.981114087992593e+24,131270392080.58867,289855700737.18634,443647091996.90405,-11327.742001112372,10259.972953099326,-3252.8285265493782
3.5532380792770044e+24,38652319218.679054,65239639746.45519,2227427198844.912,970.7899456827329,7668.51427719763,-594.5316755164528
7.919167721659344e+24,-93496620134.99667,-1033854699946.9064,637051838763.9406,10376.211229190227,-1199.2515123198505,-1161.094865481732
8.129927314563641e+23,-17766025618.68643,-67333450106.7601,67588661813.29823,-3633.2748641208723,-26373.091037623104,-24498.99854668467
5.526344382681313e+23,471525704368.81995,-2315652422316.8594,832129600782.1359,7155.786787043214,1434.6689747651733,-243.67516984941898
1.460183988646632e+24,-1657633150829.715,-1705005447599.446,2725731104547.0835,4299.651887075506,-4290.447302968723,-107.80489972685216
4.00530770883755e+24,-2473535408417.8784,-1735272102066.2239,3920304137525.3486,2941.10085762848,-4279.79294844297,-52.823404915290034
8.808257873670216e+24,-610740552256.7797,174117559660.5516,-2035630042138.9668,-2934.4301684557863,-7344.139400892757,195.81402260263178
4.0799698465031545e+24,-13821016560.649101,178011036918.4071,-986089983520.8822,-9928.892456985632,5785.1527615363275,967.3676925325776
3.308426782961216e+24,42911288341.33336,-1435165680092.8118,-3010989303421.786,6325.074726388512,-15.095722397019616,93.74716150018124
1.2060703591378787e+24,372162449271.3137,318202155610.5491,-4517647284853.405,-3098.7621331157475,4445.266885706023,213.31159343823614
8.353627045586761e+24,516133726978.3982,4199842980617.307,1698183179197.3667,-5368.673546797123,668.2491113620799,-341.7267337429639
8.530996725939763e+22,745922008563.6676,1527811319519.047,-871262750136.903,-7476.451474159679,3735.2657546266755,150.08368112876886
7.735663730618213e+24,1158078730470.6367,763429087753.6339,2192847266417.0413,-3748.4110910952486,6119.26748223564,334.5940214729432
3.4037917599450035e+24,315140650888.69666,537329375580.5376,-3543239116862.7437,-4971.03093147701,3518.035212923492,177.77808678911381
3.5820265707366566e+24,2551985744007.3486,-1544182940785.046,-3810595838452.776,2762.2575941475216,4465.728716103552,287.40498849491763
6.608487873093252e+24,278899412898.685,-1098456360143.9484,-2040076004186.2307,7404.0481743807495,1522.2281131238447,318.0450435500145
7.734565271238033e+24,1393089405068.7751,2575162253332.9995,-765671328685.77,-5836.194817798776,3166.7027298961825,595.1583103491936
6.851634970416165e+24,1507796769305.0115,654217593825.8308,-472893253706.5899,-3484.9587280105743,8112.786498397863,759.7409522102979
7.902769658098516e+24,361449423035.7307,-464982633430.9123,3360145794355.166,5271.896351414673,3363.818205447632,-213.70051313509123
6.613202917833452e+24,-162377874572.80908,95128594800.23114,-20137429106.229435,-13731.01862136612,-22375.063180459754,3224.7074240055144
7.983203090437396e+23,2191162340986.1199,835422404174.2339,610953049577.4586,-2632.6212444468633,6941.296886028206,545.8279696262108
8.067688176600727e+24,-1049620855462.6407,-914912356288.5205,711128912319.7246,5988.503102730995,-7043.025095875681,403.5625125798624
8.374275354709743e+24,-4138698254161.431,2481229420819.6855,803850859859.9358,-2687.0318663451826,-4479.723740397523,182.04826879005827
8.045558510147127e+23,2844805712045.17,-83032387584.62262,186403953565.32465,199.8099832597781,6837.873520168927,-608.5873049362784
7.563027603228412e+24,-4351030263860.053,-1683914794.9671252,300458642714.4389,2.0889309676379395,-5532.442327020407,379.6668548513939
3.906956750935859e+24,903260512964.06,-2920051666158.981,1895960373701.434,5829.561761424719,1771.8325183920088,228.73828711559435
5.232650052145014e+24,-391446310347.5478,146256660581.58783,3308079422961.1846,-2988.5854181932937,-5574.944717274281,-197.46997944110834
3.146334271801092e+24,607364101747.8553,124565972345.55975,3072614379738.167,-723.7247160828242,6480.108552002549,-590.7986288188001
1.9563284907030146e+24,-2667568467343.8687,1921947006138.5608,3610750976588.023,-3090.1113243302975,-4219.214952866529,420.6734213726703
4.800713262066085e+24,-302030594257.5259,1140850921419.9429,-2156588265992.3037,-7190.746261171231,-1574.7629347355905,638.7620867671762
2.5321436439282116e+24,91778340896.60283,-100940559055.77277,-34719641495.333084,13209.474071643193,19182.876888238454,-19476.44682615206
9.302980403994191e+24,579161875398.4404,-639120446016.0968,-238141778333.30386,9114.337172538408,8110.439264335657,824.7911179702201
8.189128590931466e+24,-4144137417702.649,428506684609.3341,-7837137058.202358,-581.934020165379,-5630.392374278876,465.8289545031644
7.901788017563634e+24,-829800358429.8551,-3681127723709.379,-266182516276.15292,5794.744970905619,-1306.3323208543075,295.8383214584184
3.2974557834924356e+24,-800713774512.1282,1518019951780.0483,-3665666551968.217,-5145.032959590629,-2553.625470605488,-197.30936229744344
7.913902233946561e+24,350982662236.7272,2941270222127.8696,3000997922141.982,-5581.060293670792,714.8025878484688,53.689122705478994
2.4269338093142695e+23,272251981697.3075,-375551403938.2976,747158009996.9103,11059.272834489013,5361.727510052461,-550.7081163294969
5.2400745509228066e+23,-3635638406036.134,1892754011052.7834,1142495804957.1392,-2590.3521017534185,-4965.360219174811,-344.38537936975496
9.782982711457943e+24,207302439295.35074,-342747694576.40375,118953677528.76518,15456.90207296538,8618.823292596386,-2970.8466657488175
5.445347476269273e+24,370529148701.1899,-304131171871.8022,-142700494319.5999,10650.766211939435,12320.896513760492,1178.7385926754596
6.033325169026324e+24,1035329648749.221,-402835264255.32324,163774716151.7106,3972.9849469446244,10158.273259809712,755.4128702253594
6.415785583286785e+24,-803501509878.9586,971383174256.1084,2325366279805.606,-5644.235683149644,-4307.831437288507,-331.03870252599785
2.847407531166207e+24,1177008907423.3577,2667506538689.044,-636067169296.0254,-6116.762174145551,2705.4168053160565,-142.46264622026945
8.625901393838725e+24,120161130325.3599,-509361126035.87555,-290808248863.1276,14699.89198232148,2529.76288428713,281.01509153333285
4.883158129366934e+24,-1004195739507.9525,503797279087.9168,1120235951044.7175,-4402.633363818719,-8027.6095135744135,-930.92451993133
5.273390193015016e+23,1374386233664.3887,2063142805359.4739,-3027226102496.306,-4818.713980069389,3298.8233039289685,220.7117350133971
4.774011063528344e+24,-212936318085.32175,-248347945398.87704,-752714124154.7634,6703.2582238944815,-10757.666787054322,1196.4959595809726
7.043720931386054e+24,493312408538.35266,473512176841.553,-268988531773.4922,-9068.305117058511,9914.554372232104,1366.1868732417583
8.595941093883253e+24,346280379686.18945,-311815739349.21606,-1647202688635.5388,6870.2647573265685,5542.399212426115,151.4907725229087
7.846316219593659e+24,-3392421088831.4067,1476941073786.7073,2010716239338.6406,-2262.8199120404893,-5154.082522069326,-434.08061321066094
1.5515808056363958e+24,898820705581.0878,344625859174.1059,165266727923.66306,-4147.653884202972,10919.75461332881,-999.675147326779
1.4601784749104372e+24,161366579362.0279,-202842102271.09204,899728960697.9316,11465.23915529138,3215.57666242663,-579.322536850973
1.5220424652712268e+24,3877925981633.4854,256175410668.81824,1248100806914.046,-370.07980601508524,5705.605422795265,-506.05231064308555
4.999858863148493e+24,1271196973288.3586,210368729221.66864,-777338184706.5317,-1372.6819120899472,9304.769669314586,885.584640680152
4.779768882510796e+24,534241226754.4002,900679284953.2854,-1719056804102.0732,-6771.014356672137,4498.29990464967,923.1613685695138
3.523405729957264e+24,781308463169.7312,-1080029753881.263,-2256034350885.83,5929.780854577998,3975.182422727955,-152.92880576858607
5.19187455135249e+24,-3849534977219.0664,-212771775689.40463,3036191133593.798,263.745963874611,-5208.701358936689,-21.9422301040026
1.1412342792020976e+24,-2116294211406.4282,-1019163500961.8959,-2669036475691.753,2586.7811889065115,-5557.829174892443,-510.23725396535013
9.509592793963956e+24,2253560989432.895,-1510814868028.3506,-1140526321173.745,3769.240499512035,5582.4033340439355,-275.01677955430574
7.88059943100253e+24,-129927461778.91144,-771036686498.0781,150284175370.69995,12746.02246188169,-2217.479626173102,-748.539956573406
3.6850895601677835e+24,-763454309026.8336,3741461418271.847,-2308879690175.9365,-5361.89370785381,-1075.0864855389175,267.63233108898606
3.0458405884414314e+24,107516390867.73326,2561882454519.009,-359954699361.1074,-7172.786464930937,304.1081930974642,459.6755700017256
4.988987577866996e+24,-2574724445254.428,-1410017515414.17,-2578917120102.891,2768.3755110197494,-5149.59356471063,-393.28629145265273
7.35272114205053e+24,-1892866635213.0469,-1251742479900.027,-2500692461526.2007,3397.1604953047317,-5292.574423340139,-290.3100335695177
4.2491494007829427e+24,-1258383775938.7744,-626857580829.1841,-2437034978032.9766,2863.8316210424073,-6258.943884147137,529.5803497576483
7.761069621628063e+24,-1185899470634.258,-160220817012.33987,468065292655.905,1260.9419448287636,-10104.606777412539,-719.2385374501127
9.046206626541951e+24,-218956455035.85913,1305817759117.4158,-1781802537582.5662,-7678.331533129047,-1021.1328368231419,678.4825846083679
3.8912614609413856e+24,345233029500.20264,838107862333.3573,-179212228908.0798,-11082.433146045547,4623.380757507933,978.1910719901063
4.522482011874614e+24,705398571214.6249,-1187437061596.4795,-613664689827.6337,8126.717562423731,4718.143320831055,83.29911080036383
5.997922470734093e+24,-205197198264.36908,105547811097.44427,-467154629211.1502,-13252.991252099437,-7882.95280701977,4554.174717408095
6.39740670733106e+22,3374493501367.4146,2557998074485.826,-2399749961966.219,-3151.707354257343,4180.822034266262,529.872842950967
6.858395707245898e+24,-65154434196.58565,-603512162254.8094,-481519109364.1668,12831.580114200438,-2383.73780224725,1560.9580253070642
8.091720831324909e+24,-52631709813.367424,-39131286986.2493,-8824699490.444546,26930.50245253607,-35770.25344606304,-6223.900797168912
3.400562113515123e+24,-566299959677.1324,100911170413.5007,-1748906472983.3562,-2483.387528404303,-8121.311228060876,1133.4812166932668
3.1085319249579023e+24,240615037617.29428,-2953385731064.5957,1697143636175.7827,6233.355317960397,478.6972195403791,-137.65582219257448
1.9186420398303314e+24,-873951538486.9238,-187956623161.7399,616237914484.7465,1938.4992775711821,-10911.248384219458,-225.26661382732814
1.6027968099061378e+24,-143040322938.26675,1031408263196.7152,3456861706729.3267,-6058.291673852344,-544.3517314123036,288.8273024437965
3.2245590966920293e+24,-158425418104.646,761081688189.6097,1303973600328.4724,-9282.715180833568,-1166.0991872264526,-887.2275525965135
6.083670905843336e+24,-477378716031.5373,96713860867.14789,-1841717195033.4185,-2830.19505831213,-7872.216659601634,276.5164251411176
6.605401211608273e+24,-607043462514.1165,1078706430186.69,3089347585002.026,-5639.505503713526,-2885.3644037240574,205.51501405470663
8.539416405622747e+24,32371840581.236103,-177703850633.3727,-1244626341499.256,9643.361084714948,-3500.7189076606955,1175.215654573629
2.1214091379450282e+24,-715669534260.8711,-326486587249.6533,3606220582642.457,2132.1716783827883,-5626.017024011702,383.9929261805082
7.539706151391139e+24,-279969093885.49097,1614278292300.4692,-4543851972358.752,-5200.831929610649,-765.7867043833672,9.676369435317518
7.004860217408146e+24,34277874776.524483,-591922182750.4047,-2161866941367.1953,7706.992649532833,-396.49554071996266,-38.05565403065143
2.668553248352237e+24,1467434506757.0159,-474829156247.4857,2017146379532.352,2416.1095041793246,6838.57345806763,231.00566216878997
4.0289677036606647e+24,142494604863.45657,-665760329326.5713,-3723400887182.2593,5882.047794116208,798.1452627393638,453.5323175528331
9.680290252853121e+23,1008432256243.2045,596813447242.0277,-4243782109912.5474,-2616.712014965109,4846.137408203429,-202.91367206555356
7.689208477491352e+24,-1061782152925.0452,587847715993.5452,1413774865190.0557,-4363.065614231157,-7249.717007246693,-174.71208305925038
8.417184500829848e+23,-2203812119074.869,2811938148238.2964,1673603271342.7937,-4586.876287275048,-3575.7694134483177,-285.85155395994207
6.721025857104925e+24,-2665039828216.7666,2096596921209.3223,2219957053769.4375,-3567.712297463594,-4492.995742230718,-495.9416819707227
4.1596374211150916e+24,-2129721328680.8452,-1224360344234.909,1459840521691.2063,3368.7431137028107,-5948.645702912164,360.78822104329305
4.1444200391041713e+24,-1147377492148.0059,-1029247323422.5769,3636726990991.3447,3755.722754741201,-4436.930239294065,-39.71544614734457
2.883564420264197e+24,-799726470235.3726,1854218866212.0266,3848090028476.996,-5130.069744276723,-2095.8292653902863,-106.31766400835188
2.5723343496100954e+24,51199400801.09286,549437698126.2997,45425720496.603096,-15453.041585476192,1465.5427893015985,-428.2525840124578
2.3684793797362482e+24,119740621063.16405,227798210552.11728,-3452913173650.5347,-4743.395179700742,4009.2599754463886,-232.22215967824937
7.981723774683126e+24,-893594041042.1833,976085673242.6393,-1922310328116.0503,-5752.827953301575,-4909.127266295682,14.529374119408134
7.678092465924077e+24,-1227541230321.2515,-1361235841822.3816,-203406315080.06085,6315.837301418218,-5700.563507060509,-155.86263934738406
5.077465782188858e+22,-975022232653.236,-1389405365689.1897,-2800767637978.486,5133.491141460691,-3795.168635731959,42.15009180118338
7.168136131450977e+24,-202214884567.31293,-249739957844.49225,-3753771588222.5234,3940.846116561934,-4457.203380686835,378.14725607644743
5.068040927844741e+24,-123016543778.44861,137494021489.46793,10404292014.653463,-19545.089914631644,-16959.248260944514,-7545.238518921107
9.320916769756591e+24,288153171976.4899,450976972695.1876,2740000167292.531,-5368.075052195971,4347.9663002136185,-597.1254574123814
2.7907703287183017e+24,-656300606499.9768,976370055516.9463,3463279813390.188,-5150.586675637344,-3160.56438797149,268.97476870950106
5.692732898408591e+24,728548117376.3248,-957820342264.1787,3145884395520.3047,5158.322158276774,3599.4687416074,-676.3977537155818
1.585382016102199e+24,-1216848961140.1218,2475784063988.912,-543290727380.2436,-6186.196001944159,-3034.4764577207393,-45.530592148640984
2.7012074099792886e+24,-1954902548521.188,3594529917201.562,2622553388598.0312,-4611.291037997633,-2488.075483355369,-424.9636060964379
3.5417874115736316e+24,3746486112390.254,-788580918747.437,-2908847767868.2466,1108.241317500068,5150.251146755827,272.526791736865
5.604410800844134e+24,1271556175515.1116,-276394369371.57513,-4204038955775.44,1356.6944487218366,5340.269733310491,-454.4505340143849
6.701564128526396e+24,209981650068.12872,1536686788695.2747,1033032649118.7089,-8371.208068535367,1272.3545759046983,333.6397739554145
6.425775313835144e+24,-546250128614.2668,406965340802.0256,-50309892329.47875,-8357.56390699358,-11194.276574921985,1320.675216098587
1.8719689407011376e+24,162356582778.06354,1174098239113.742,477244285693.2191,-10116.655307735085,1509.5507616035945,566.6288567623898
3.566172373713901e+24,-793370239527.9467,-755436743728.5687,648230703920.2983,6888.50396522201,-7558.26282590119,-756.6045041871646
8.758978812917841e+24,-1091412957371.0149,373111534690.2835,1098127883371.7845,-3251.3625257242106,-8550.643232733464,-401.375811089408
6.311370160060514e+24,-822471623225.437,2759554922505.4937,-599144134894.0175,-6458.807742435274,-1919.255240524599,-510.88343891838747
5.592853441898704e+24,-1387249328718.686,458142825094.5197,3029153110368.2876,-2162.5405217001626,-5916.484831630374,-98.66446736444406
7.873207173962439e+24,-3968769988709.4775,-1548037693315.8892,1141105969649.9282,1995.143222058616,-5126.237659332425,-490.59164817204726
7.993717002310036e+24,355734979649.11273,27711965591.01765,342418406437.23706,2121.5747759864844,15826.53787851865,-4288.936845628953
6.996883399291452e+24,-85457271107.78659,-671459291553.8119,393283104077.7988,12796.100699149532,-2209.6459242773353,-1920.0164558049948
6.294705635364665e+24,1866852689679.7302,-1235961785081.211,-1409210943156.8264,3966.5547604508215,5887.684958561348,656.7166046442967
1.7186519566567777e+24,2285474289121.139,-984964829929.9333,3602532184828.47,2254.2999475684383,5042.626737297677,452.8527384803856
9.390263463298479e+24,-10017284817.039488,-240220836862.69794,2614756971242.325,6787.664177693655,-2170.9913501183382,-293.749245687462
9.802771625943669e+24,-2212793421693.139,2878766814220.5356,-2189964447769.056,-4461.184274603814,-3403.2176676672516,-101.27690997801096
9.909031152043043e+24,-4344645914275.1196,1165427308068.9219,1606673700661.3801,-1375.413242198224,-5103.854707964277,-275.25371973875434
3.872657688205587e+24,80548376877.06857,-11564299138.139307,-4009227148516.2217,4273.6769463656965,3874.634191355974,154.37619809391086
4.089415422859049e+24,2697041698700.2197,-214452993682.8873,680041714368.6566,557.2077191292327,6893.147925401977,-619.8409787629645
8.068143546524813e+24,1638488902500.6438,-2306379217952.5283,2637234310516.5264,4817.704712618212,3360.2523254256885,-211.968608674847
8.025704396724052e+24,82757634447.29724,-72393863538.5395,4000094402983.878,5408.201103587021,2034.0424678944407,366.8627362305575
1.3274339536819816e+24,-3222170356773.7095,-3467975727942.255,-496503124183.99725,3879.402113881557,-3604.9140016988476,-162.09865162057807
9.320932475983351e+24,-145105108272.25378,293472376360.68494,523917541179.8081,-14198.711398695224,-2226.1233927835856,-3534.061391089077
8.040501303020581e+24,-2801322086491.1646,-699891221754.0332,-2373766352584.3403,1405.2419963762754,-5808.626305260999,-58.51858376048602
4.303020193430079e+24,-168409378201.76758,68911193112.90643,-215025137958.52097,-16315.830434631112,3951.45219996156,13669.853001921767
5.158452964580452e+24,-545378202306.1815,-492652105035.55634,-2044396029850.11,4737.709663720062,-6238.0867027019995,345.38000736224853
8.660113251807167e+23,661760751236.6155,-3341194475546.132,-824691376892.239,6054.675457889341,1193.8293461036244,226.35009367453512
5.024496870157843e+24,-2886671229675.9546,-542865700420.3544,1899186267258.7856,1107.9774727260024,-6076.579340998519,-201.25329817120272
5.96261143940546e+24,3430826810306.721,281483405776.75024,1922940737272.7832,-455.18840170502745,5801.830339266694,389.22748608829124
6.8378479286329e+24,544318988515.2444,1664127175654.6064,-67684641768.19857,-8295.772630677173,2713.408977099521,-77.09044815053885
4.727578481550872e+24,1363426987829.8076,-1126666143484.8982,-4241616106666.5244,3529.304467182075,4073.550026996424,-60.85193737064011
8.487004995912566e+24,-1485015836053.736,-4462675351418.578,795677737979.8577,5019.036726288858,-1671.468022267023,70.17311173972082
8.086436583195706e+24,2198076934832.95,-811336934697.9272,-34794883882.84728,2613.125893586001,7080.849654722148,-400.5617884740624
4.4229295562989896e+24,141029906.35563797,-145123734686.59158,-34549921026.96189,4875.905276819368,6920.722382992666,-28351.434293855193
