mass,distanceX,distanceY,distanceZ,velocityX,velocityY,velocityZ
5.795847713481253e+24,-2248398776447.6865,1033585386659.311,-3310104722872.926,-2440.9954164734295,-5129.946800278754,423.9185011034934
3.992647591941131e+23,-2270178159635.003,3710851852905.806,980579975480.1106,-4668.750679436117,-2852.824422244011,135.50885551858488
9.048907280833245e+24,-685295629246.1444,-720481775557.6428,-522513489472.5527,7732.533175304839,-7676.205814029846,274.1047158833908
6.364851220053665e+24,-2148410736028.8108,1838292539988.4763,-1996460851335.1367,-4068.814440234358,-4692.6286742758275,-189.91987985850804
3.19823002637973e+24,163363105742.50134,242772838527.75797,-57028309758.87971,-16885.828076099886,12132.586400589506,4693.522777028505
9.769075309236634e+23,215107666558.9712,159948932448.81833,-802780797125.6395,-3022.451006457657,12026.23174185011,2491.8046857548975
8.003703077499291e+23,122901267138.48589,-417872717621.68097,2749472659847.0435,6853.655289102928,1007.066460050916,227.38556382294607
3.6474510465194015e+24,1605442638682.085,1338755288083.5012,1636676866768.8323,-4477.805287244894,5497.957698838856,-7.499389779804593
3.622615919261243e+24,2433464737423.254,698267537294.4508,3463116888746.8623,-1469.5726078893626,5382.5327313853695,276.6113597731144
3.835035671194765e+24,86214469825.12366,-359614390256.0515,1125552113403.5413,10571.51774583936,-10.39072241668637,-1123.3990640053435
3.649957219004788e+23,-3581706618492.9106,-887241631174.0819,3137479886869.858,1234.5781492233991,-5100.734815810632,-544.4416608660165
1.0580171689404509e+24,-76206085915.58998,289444799327.3804,1530037389960.449,-9260.616407726746,139.9908930155421,331.02570855126015
2.6376762621113844e+23,1861138917903.9485,-71903676109.75531,1059873522319.9801,377.79137392214386,7876.92389409029,-784.2044258322579
3.347686771285915e+24,362590163937.60205,96187990914.91763,-75632423302.62128,-4433.878226230546,18064.511671512122,1644.7010104505105
8.474043954254821e+23,3855662205595.216,607658569669.5187,-1876454466397.355,-851.1469534710176,5485.550627501048,222.3790473257345
7.333717139325435e+24,1964755681421.5405,-1724758462336.3562,-3421309233145.5244,3722.9012871695363,4138.997763677953,195.59588350195048
1.9071367118794334e+24,-1657721402510.565,-1000401526255.2499,2911838855132.1714,3086.858288795179,-5353.023449724947,118.73581554544066
6.964998048600414e+24,34268503477.84893,-1155608830858.5596,926447517572.7028,9480.962034754273,6.868552533829808,-619.0149738397138
7.126622253938322e+23,-928186959693.5331,-581225313103.6797,2500787305205.988,3422.365895962535,-6101.1072350598315,279.5556564373255
6.634684820166734e+24,80707698269.51999,-52539206478.47367,81097237849.72968,1902.4529250788441,27482.097920043456,18949.85429668166
2.3366291206672907e+24,-3708460066066.3804,1950544487666.8062,1028172589241.2135,-2592.5973892158613,-4921.327953542585,108.32857852958456
2.3825270860127823e+24,-62284500216.70984,253555536813.5749,657530071162.0227,-13284.077977290268,2563.6257098314263,-2508.9910728493046
3.1733798566802445e+24,-1761251894220.3977,2140835726727.7922,-3940987444151.3584,-4103.185469998543,-3297.851161468062,-194.26425321566305
4.119803718348098e+24,-2047461055340.9673,232879756267.1894,-752022057242.9481,-912.3038115469219,-7746.961369353523,55.61794557772822
7.763062817683106e+24,1134395109331.6113,-900973212100.5159,-84559449157.75787,5965.882858523079,7509.0229742288075,326.55553738432843
7.654727784136701e+24,1036008033369.186,4672951065471.441,2661446800.740872,-5155.782911845858,1142.9398866351548,-326.48877392406087
1.5400367591705384e+24,-957883285477.3995,2275616088493.3066,-3615550487478.1255,-5120.171382636079,-2073.07244317527,-470.82091381498674
4.1874823609546965e+24,1303688788453.214,-320249191901.4138,415414708743.5466,2378.5009591638086,9450.871536498067,-80.2582308629732
3.825096382409796e+24,-497376104541.17194,-1695747825999.419,621889497396.3231,8090.636310436287,-2414.3317040792176,308.3769336306288
5.306407484842218e+24,1300469072587.2078,1186128365862.3337,1479456034769.6147,-5038.434658482676,5705.939993019437,-762.694261939529
5.812347586869987e+23,-128433157414.18156,-447435432999.96,-1575965195130.2737,8159.083543548824,-3852.2165834642165,-416.28418695919976
1.724189296526458e+23,993356756903.7784,897998567962.0488,1644914826078.2527,-5128.07131112257,6051.855187321986,-53.412871813429014
5.952448778074927e+24,-3771515960265.9688,1951882208867.1902,2430968826608.4116,-2413.261215421236,-4632.2081408154945,59.743755346528815
9.383831903723421e+24,131934869177.16127,103352392303.15092,8937319820.579908,-11517.846988314113,16483.55575794837,-19184.575192044285
7.981832403511264e+24,-1051388806836.6835,-1356138779658.672,-1449647709843.2078,6004.802410824364,-4819.310984960263,916.4303657711531
8.408968957929291e+24,-31185033515.090366,-22421107049.135303,52422532898.716606,27164.094465577964,-36261.71484759342,1932.5509830202209
6.26277121029853e+24,652881859946.8333,-1385119443696.9487,4265193684213.4175,4969.977646411287,2173.3319132169945,-573.8967725613969
5.008804153425526e+24,472837983550.444,458068060840.9189,2088817410468.2627,-4853.794518523179,6096.95526360943,-906.3224719228293
1.305358529969803e+24,-4576300333731.543,2010229513402.0854,-3074457914.911359,-2078.271081493937,-4731.464345942368,385.85712339356866
2.874279676290264e+24,-2419097138111.877,-316463374162.57776,1920506366661.1577,790.0895507315295,-6506.080989021037,-498.04215429519513
6.572261754185955e+23,24760406899.760456,-465784403239.6455,-193192287278.21927,16237.101325353156,107.99216494198035,409.6189372003148
2.88277282916845e+24,312353462155.9093,283111674060.4896,569455466074.9022,-7014.572214637902,11652.817970223265,-1753.4027742928597
4.3479160871222124e+24,125038351477.28616,314652574915.32477,47747658201.21216,-18287.174856832822,7475.579301156919,-63.27555910117522
3.1945897089659197e+23,833190416446.114,4062709543208.855,-2509919221915.0923,-5136.440212330823,1069.648490537652,345.6145860044857
1.355925446534267e+24,73314109953.45308,-65228606321.01548,-2566804811692.1587,7155.923894606688,869.3543397025319,219.5817397969116
3.9874767536039465e+24,149348255712.48346,-1218879565.62402,-26082186693.311596,-4245.039097154675,13963.244441124702,-26756.458318088753
9.987313315922358e+24,-1748144151537.0105,502310526433.23126,3747186853370.768,-1685.3870177671924,-5401.477842494268,-492.03086873261054
6.706277643463591e+24,1198535390428.311,59015330710.452255,1681889406307.5398,-74.4162446287592,8024.713869799248,-901.7163633133222
1.6290688645681556e+24,-2078139376293.5693,-971746159209.2207,-150455990325.12375,3227.1456346466757,-6903.101019476762,-388.74234253825506
6.978443916821622e+24,877249519449.2969,-379704553907.4397,148504254094.03772,4695.601173829228,10774.767457241678,804.9212811757545
5.797468164511855e+23,-869813172043.6741,-153818452935.38818,357844080552.807,1864.5182206895977,-11692.427272358591,246.2472768059077
4.8255874435173066e+24,405201681508.4606,100624100769.69702,345705438062.13245,-1542.2525135248875,15362.591404315232,-2953.3366240474656
7.655319637471679e+24,-633124414407.1497,-1770989229147.3381,-407480611698.1899,7840.46344321362,-2818.3217960895445,-740.0830158763865
5.67343284611247e+23,-452537903081.297,78709165839.4634,-888557947983.0756,-4002.9549012712555,-10838.02077249793,-31.879040676628666
7.00459970221041e+24,327771152953.3852,-618752133489.6326,4275884508874.6235,5075.364386417687,2251.852625921501,352.64612178032957
9.71541407487303e+24,-66310213301.63499,224047644912.96182,350351290743.64026,-16173.86118517463,4466.091631553148,-5986.554637159412
8.016525665276434e+24,19898516825.36123,183955434833.2515,-116276290022.90074,-4083.7145417096217,12998.20663289559,21403.22648302307
4.362704395877019e+24,2497785062028.7935,2188588786100.1716,-556607828072.3906,-4147.006274891797,4737.088735144867,240.08678085657178
9.98351017876708e+24,1519194567432.2622,-702394659976.9291,-3644362027603.804,2553.907577546491,5171.87456493139,217.78047292835106
6.64350490781946e+24,-233168043614.45593,-254186377607.08963,192457677775.24646,11758.717802675583,-13779.736658605194,-2477.094299823101
3.5734012044699867e+24,-232927976968.29358,-1538620929269.8228,-1496671622106.5442,7735.991038576099,-1344.5613622929322,962.418287227303
8.24037899261291e+23,842647497612.1449,121838700697.42142,-3759789884230.6943,-496.01124844594494,5862.811954281035,102.89173191748885
4.966822232266734e+24,-1336973700098.8682,935805082462.8724,4578318840206.869,-3113.6901049123508,-4214.300326721763,-170.19684528062083
5.424845956150222e+24,301454268890.4578,-170024069427.0701,-2504900929503.346,4681.541411446076,5556.43444607996,-25.446560806022326
9.6769258566786e+24,-479393107504.19684,-174860254526.38327,197738068562.04636,4808.478578664962,-14833.640393103098,-518.1648110888727
4.712981058809254e+24,1147153211517.338,409030007240.3275,1269163733312.6846,-2649.2724823011026,8299.433654744236,38.102386969228874
6.237828160717912e+24,-1739395509853.3806,-897467427803.6016,-1336693246636.2844,3365.4476387102327,-6701.859970795116,648.3671736359111
5.916346752840176e+24,752742348351.9324,3028122333503.009,-1430370404079.2578,-6049.024704432557,1523.584231160335,-546.9131261043898
8.840890792361848e+24,-1317058188506.851,-1172882213119.0024,1328826183596.4814,5090.4721471634375,-5883.811823382949,548.5695914458599
3.736357515416451e+24,-92725381473.76944,466942316002.8573,1870121204241.0073,-8315.020725241142,-394.72973737663654,397.1093323855032
3.498208198637615e+23,-426290833382.0456,745423696676.1566,1643432952802.5798,-7634.820755742796,-3683.6237390428787,-418.9571607930569
4.1199110563231706e+24,3495517130643.712,-523106504481.12103,1259486223723.261,892.5162449749882,5895.965194993197,-596.9065493345882
3.217454483881311e+24,-1585741130435.2935,694613521027.1555,-2397872233371.1567,-2836.314115142635,-6090.841644116556,-73.90619586651424
4.545271442779496e+24,72241285620.14288,-349543305311.0568,42781305885.80888,18901.999991769488,3781.194681717681,247.74990610922126
3.41709105764614e+24,4243409999597.5825,-650961035774.1818,-1549519792979.3223,826.8547070781494,5344.1400695646025,165.55279385960873
4.5150711507187554e+24,-83392030552.74324,-26791787384.30295,2080493550430.7776,-4875.848148827074,-6349.662890487767,-42.87175446769517
8.835381405908866e+24,1875322656358.1467,1404184265659.1545,1523454974547.553,-4100.033249713803,5566.261161494608,320.2809740065752
6.542250927541652e+24,2083713795133.3289,1039318904793.0317,2586118934254.279,-2689.4280149013393,5574.977860496347,-610.9659965616623
4.885688092564599e+24,-154761233219.51672,-338772540271.25354,-1053047626630.6865,8580.093783657592,-6754.188828238213,717.0357544804871
4.3924610000447494e+24,174789532108.48056,288074098891.369,-287861501832.1,-12137.633401066953,11473.472724993451,5408.051888139212
6.454334118613575e+24,1165626169103.4624,1089172096450.8499,1461580192920.8008,-5240.25162812058,5840.481066206888,-716.9682014659387
9.889728111464238e+24,4367473035148.588,-441321984551.03467,1454915195472.9592,545.9172452503805,5345.611970793705,497.938493329525
6.709752303857593e+24,-344338850136.85443,-2903092957941.853,1195837364143.4934,6455.4774503326835,-784.2500147513242,578.8508724062391
7.635412546018378e+24,2749273427044.2935,289749722314.10345,3316513592113.855,-523.8912518149072,5536.501502614055,213.33199244880592
3.075480081335137e+24,830444953084.5183,1238739224756.7786,4680749787085.821,-4245.117211196336,3025.054135132609,-3.7049544019140894
3.6072348741367247e+24,-164508617025.93546,-15056514937.976503,-311198460283.20135,-16668.338771796258,-2457.3048065718685,10636.013498894685
2.702060236847914e+24,1438857736494.3599,-137004116016.53236,-2184252378725.141,896.0605263799329,7083.032935592924,-48.774697836403455
6.776918839583799e+22,3617146293839.1113,-2577425041335.065,-213084142468.97412,3179.5455858038886,4462.10202792342,-29.623471777958564
4.36359147062835e+24,-14546600167.155796,-165963040570.07156,5158876937.185137,27489.033542321322,-2620.490196775657,-5948.100026261766
2.744318988784871e+24,-1664029693.4693136,-223190054571.5912,-347278185174.0927,13626.574275706906,-9610.694150618869,7411.856607096537
2.0119490499112224e+24,173655846975.3579,-56241734508.15694,-186137950776.34537,16095.826173101123,28.262105032389492,16852.809508696333
1.4659810320826886e+24,-117644768038.289,523846848449.8166,3431270882594.508,-6154.819327848434,-737.7647703221886,-92.20177511103009
9.178293939911526e+23,2339893595786.549,1572652852123.9822,-765597142122.0223,-3761.9787424089664,5614.968484739201,334.7301479359981
5.317311106672793e+24,-515052029296.27313,-512846778236.4345,-109577201769.35277,9457.15385944147,-9571.51770698675,1574.7465213763417
5.910403860809427e+24,210859571838.95682,-72267374740.84833,-448958818847.2736,12612.893226155675,9381.414199514636,4352.522888416628
6.387476977755343e+23,-162507685069.0535,-431533660169.8175,-1764791427702.8008,7416.299445696728,-4216.911256195251,1139.5434939013448
2.8817594196460173e+24,-199984527638.43396,-628332065622.8278,648900379374.9523,11032.195230114272,-4528.176853110706,-2103.808197137811
1.960600505321191e+24,1040077811777.0507,1073375757450.8668,-4644061146321.872,-3651.834685145398,3746.435549941527,-216.6696787721852
7.121155343596857e+24,2564560707566.378,2840079665010.7197,73452669148.54861,-4383.180018239774,3957.8039079215114,-385.80422191586104
9.181299003166416e+24,2708131524619.681,-1103852762441.4082,-1857805771453.9463,2374.6433088606204,5735.89652299249,-216.76738167640283
8.809132389911652e+24,886375876705.7006,-64313426686.39753,-723567690779.3615,1251.1160999832325,10728.83147134655,-336.45480116070297
3.255649359005925e+24,224258678577.84323,1472396799286.4622,-453335857384.61237,-9151.264236492767,1437.7158519680709,-493.87075601141436
7.839109407484698e+24,-512917116750.20074,729178856584.6312,1482167906213.9219,-7504.131070388016,-4577.384635038899,255.85611618518075
3.739413657732338e+24,585268866717.022,911063478330.2201,124561714277.6152,-9302.527372398885,5991.225118286081,-275.4420295866689
6.731489048438803e+24,486844262179.78827,-691000119678.1273,1282798921862.1616,7958.1530042352615,4818.539014756094,-799.9189677101798
3.673237952410027e+24,721229250934.296,-641140818492.5023,2222204610064.129,5245.2096632679,5249.710827113968,-135.49320027377107
4.11206973394081e+24,-260550178262.32327,-2195850532498.3892,-3675356486208.74,5526.640967492918,-749.2782260127304,279.85916235535575
9.109561088582218e+24,-2336830932277.415,-317582310579.84174,-1952901048102.9207,822.3520309229912,-6552.445367933718,-189.32595417958612
1.5024367802759736e+24,-4913931560.029849,-202958167737.27673,15574669511.751375,25470.039023757097,-839.4668618909825,-2058.725432785089
3.2661505575652416e+24,-17426192803.700634,47729059910.29659,-9990049541.271349,-46734.0198992546,-18557.97825214908,-6902.775382920428
9.998586661951687e+24,4035028748296.281,-2858999089446.179,-459265371063.90656,2997.4845981889816,4229.935858160917,-14.4909885528715
5.099893900655611e+24,593086946693.6847,145058809026.5407,1667043749317.59,-1095.3297231227407,8582.755826124043,-911.4987050541255
6.901461691974124e+24,-1812252217993.8757,1302811859391.8862,3676442216350.7,-3326.109801750249,-4470.18844321574,156.797732453216
4.7226144967940477e+24,478795433046.6856,2648993049445.3364,-44711423242.30053,-6929.116320812065,1252.240278944523,51.1004732163811
9.695912391717487e+24,-515046656790.8153,-3985367840867.8755,-806595725726.2601,5659.232388922845,-734.0731297401326,171.46320274280052
9.656226893162126e+24,50167721434.85622,-323319259245.8179,-67434723503.59209,19577.104937644297,2499.385182082954,3894.715854354071
6.431435161762937e+24,-1688836771236.3533,-316332017673.3231,-1050796172057.904,1404.9949739924966,-8013.042199631157,611.5333563907528
1.0653656175856357e+23,-1289453168886.83,-1319434930407.3916,2439508582338.4976,4626.544285337356,-4710.4564600949325,-490.0951904815241
5.993732374331768e+24,-619282160986.1383,194540785828.08194,137790460994.0178,-4365.130222230453,-13504.402620447252,460.98613550550806
2.308942076702967e+24,-521901345581.59705,-24480759139.25098,-23094950368.721188,743.541832923682,-15964.459296922534,-1206.09568757505
8.916556862937848e+24,-1819749847837.5127,214446687905.30057,-2554121026874.615,-899.2724627722521,-6455.130088795137,-121.93421403828825
9.856799006219866e+24,-506625428975.4771,43134142198.572525,231948007458.0399,-2043.185725372491,-15193.39208029429,-2327.31437340569
2.9803177184977264e+24,2028287504392.26,821417905130.3906,-2903502349207.995,-2185.6714519141156,5653.303863546793,-311.72878913239384
6.700121474340602e+24,-99785319016.33604,383340729115.1652,-737483534843.3314,-12605.760911407906,-327.94892629954757,288.7848912104211
7.523326627818786e+24,-424569541814.09406,-767008105534.8519,428347657365.68427,10101.875014778028,-5900.651530977326,104.77929208976877
2.567233452189853e+24,365790344199.50977,-1675486265603.3875,-231332525795.85767,8582.624672457423,1866.7116711236752,-153.24639133691971
3.20766143176247e+24,2940840710161.6587,-966974700097.5785,1619245944835.9036,1953.641147936583,5865.771876735569,342.9565892189061
5.748237399274818e+24,-2357997934078.1294,-1426730215380.477,-2573658879357.0444,3034.744779893568,-5119.385159187566,-319.93219253000933
6.235281188530534e+24,-3739827365445.239,-661690096907.1632,2646488029601.028,913.661069026423,-5291.494458093188,-60.038669861265454
3.2543478993278985e+24,-7895354494.359611,169460371165.12332,-14436583760.117714,-4018.067362770571,2179.6825971686935,27433.439934757058
1.2402649026254443e+23,-248047483041.42392,324417228662.7769,352114396844.8557,-13654.480891949881,-7435.429215686915,-2103.13985075572
2.893885713852789e+24,1789922457045.3396,1029809342918.2057,123512989698.41983,-4005.02047585459,6962.680631878571,-386.2199479794463
3.9142832100465786e+24,-1101526099409.0583,-1558489562969.9182,2819262325790.6685,5041.978136091059,-3718.8942905961167,499.9453739084841
7.824596192532848e+24,-1777713116992.5793,2388252551281.978,-3496054409222.6133,-4356.534365876817,-3179.4268269664253,-431.5105519691749
5.802438780638573e+23,-743947020052.8795,-1692197814034.258,3703957967930.9673,5147.982126125721,-2400.4897016427312,284.6029159133786
3.3419215675644624e+24,-731624545455.98,1253041617858.28,1408828649523.1855,-7114.497381810467,-3924.1280023949053,56.575426184686975
2.407397857535241e+24,-234309724543.11682,2419235193224.7466,-352322123855.13904,-7339.244639946964,-706.9402992448289,-429.64467155949876
2.7400253797663893e+24,-702733771915.1431,114285567757.5567,-3446204695977.7354,-1439.8568816521306,-5988.410379211904,-10.366917957950566
6.270419747896579e+24,-3395525707349.3433,470336215646.0815,2313176181780.184,-805.5258761107535,-5623.118802985898,-266.4982904859742
2.5090175524074304e+23,3983437632989.7417,-2306551026295.317,-1939000369193.0334,2597.0164713257304,4469.552804758687,202.5716008854178
9.122637317515885e+24,17659441718.551247,-134511253920.05043,-730162242075.858,7744.115251688651,-10763.30584510315,1801.9888675429322
6.005366326137347e+24,-15315241673.6322,360253574632.50476,-227175737505.5411,-17159.328714369734,1603.6258259363892,4376.996444086114
3.6047133234812613e+24,-253442816859.18756,-37529284951.73796,90444078012.57272,710.8419112198414,-21027.561450056048,-7227.560083867432
8.739948296305657e+24,1195012254360.5027,1535631605783.707,-77626288384.72438,-6534.279051071846,5085.113841676405,-767.1812011858632
7.859173975636996e+24,-1040571004056.731,863919358567.7583,-377681053917.75195,-6258.269866052192,-7466.376779576142,905.0602914629366
6.53357524599359e+24,122344994672.37827,83725073682.60672,488508429153.6594,10051.501714962107,11857.31244589402,-4362.476558282556
6.906927631654545e+24,-178833588189.46298,373247384780.9847,-1460126574183.735,-9036.972014141818,-2373.8244385928083,1311.5113669752689
5.925487638416541e+24,-821537884752.1777,1333140022499.3228,1011294291833.8401,-7269.254591099141,-4337.8150661347745,266.3899106662799
3.8042666462632217e+24,-1365288460241.5078,-1488424892767.907,3010792056107.4575,4392.710119043761,-4182.605860365491,-376.6162233120497
7.725142995841841e+24,664937711310.9818,349394892350.0106,289526267646.3919,-5744.394427292856,11489.572435265498,-1200.3730845842497
4.982137734910624e+24,1121021611885.2988,2203099189643.1416,-1024664532440.4037,-6284.114774809795,3227.227484537502,-310.4955899282472
7.97780590499319e+24,23206605242.01341,286599966507.3956,-3626252978771.926,-5838.188112264332,1618.3768252079453,-88.93416610269414
6.697934765549114e+24,77558161948.39238,82889737693.31479,-1037089575775.8235,3134.5809091375845,10793.562594119265,1478.0965378973733
1.499378993637255e+24,-117402103321.26529,44456492653.60468,822124125184.1406,-12450.00939988994,-1165.8685016756724,-2421.447178738066
9.550698503534379e+24,1045050749687.3787,-928410833692.0382,2466937256929.07,4727.480167982309,4975.926843392582,245.6430556522286
9.344858237631174e+24,1207789687043.7744,1399073105933.4712,1379291384884.3796,-5695.77189641725,5049.8740841270355,469.5700790151079
9.39466444034727e+24,626278648800.5171,-783123646672.8867,2078696392186.4875,6197.219692916483,4416.022737353954,334.582994408775
7.753293915393566e+24,-26129309993.544872,-74279136290.79784,50285067721.79375,35386.118600630536,-13134.43793289307,-4186.221569252755
3.3870052277778543e+24,215022886261.6361,212124114329.1937,1462499852059.1038,-4567.339490920586,8290.907709009956,402.32870238608473
4.320115446979503e+24,54525184281.2128,78468196931.63438,16944414750.417204,-30065.93542383293,21539.205372925637,-2542.4694500591627
7.03553374645887e+24,-2307188964612.1704,685959092606.3024,186842615893.47348,-2119.9602284485672,-7126.78260507173,-373.89481799766503
6.926630803974956e+24,81946435353.20311,-14703206311.351017,92824932185.78856,-21862.07783878596,10676.541708507188,22802.81513509486
1.0624650951650033e+23,1090986805308.6151,1233365026945.8691,1650335582030.7334,-5565.352190141242,5132.169691122296,357.97138307443504
7.939859850538141e+24,171073292926.87582,-109573527633.36887,-3856449424462.0117,4349.773643491985,3957.7439656038564,-232.84630578112768
9.4086582850925e+24,-16530336483.090395,996788061343.6622,-2124467070850.6548,-7532.769388647528,295.8060207275805,257.41784802593315
6.812233462153213e+23,-781371888760.4915,-448263052814.44434,841468913885.3921,4720.758651629291,-9241.881582239705,-1083.3808499285935
5.466342184833948e+24,-314527802108.6498,328017206819.7418,4264188464882.447,-4426.946891748447,-3399.7451836871246,437.5541657417864
5.725665411040839e+24,9632331804.278732,-1429434030901.6382,-324631173249.30927,9541.11580747868,36.467284705881504,232.96007383415082
1.5497264449653085e+24,-207668435681.78925,-735580263377.1937,1302522521420.1504,8788.52396812847,-3284.995857381491,-790.8074687067976
9.832204273525844e+24,-25096512994.211605,113508893182.46745,-49400627453.53058,-26777.664541641494,-12028.198042547274,-13912.821269347114
3.9209594603440195e+24,528481053362.45404,-621016874428.2937,-2692579193009.684,5539.990405311483,4085.3646429536825,451.9643385902821
8.787649984072531e+24,-497647416356.8865,-185446829126.63693,2185390959231.313,1779.5562165789986,-7502.339530258035,425.8234396013372
7.99172790030497e+24,-226657143423.95386,139870194561.1894,-1346283069983.9094,-7579.113729500792,-6263.15628870385,940.4054150131866
5.256191135803206e+24,1661946690522.7856,1300081015719.5217,390422428283.2233,-4851.990444016412,6216.326978949966,-442.1337441918673
7.475457162865285e+23,-1675249342806.2285,-1153316788983.946,619708798142.9766,4475.419073691235,-6541.767356932629,540.4455802207476
6.870709096074898e+24,-918578442317.8461,-175325512936.58517,4304547045313.469,757.1795788151082,-5451.827192454353,-129.19701283164198
8.463987570033528e+24,571231842533.3767,-1372893376191.2937,333550593251.77795,8645.40468752859,3569.703741596386,-931.8626074867295
6.182164409233314e+24,393608399719.2407,-1661100342780.6274,2407506854301.8706,6575.996514975914,1395.4222830755566,-345.66791372109407
2.396211285376059e+24,-1159551016558.1072,809878202925.097,362295048710.2611,-5503.846441130874,-7818.375797880351,-49.106611031221505
3.2462848580972117e+24,-92184900679.60324,-332827849927.19574,296737736856.3429,14863.421625509176,-7623.549145221957,-3586.2487616435374
5.9968897708669e+24,-1612085849113.8604,1622139644139.772,517501661995.785,-5359.462322418477,-5311.22592733618,84.11563151105726
4.880824589225505e+24,189811573012.10675,68866368491.05574,-1328409095648.7246,1014.6014635832319,9881.591238814759,1018.9762577825409
6.182432587178639e+24,1420920777416.9575,664871006927.7125,3842339795786.5664,-2259.763345808255,5202.613609477397,171.82687170103102
5.314149496052296e+24,-1664415484637.6804,-1047736871030.3545,1697213457306.714,3732.437736957425,-6117.265846343128,-279.7044476259411
9.259480519182338e+24,-509035837211.3347,-329741582877.0135,383536466631.2983,6726.30353018875,-11844.534144036921,-381.7833585634405
7.617685777753946e+24,441984371612.6065,429233849253.4007,-4427040939588.207,-3489.7026575071873,4208.04779323738,-352.93295253756526
5.058472037611779e+24,-250863426172.42902,54446525189.60513,718777238736.0961,-7897.4554652878805,-10453.709759678257,-1650.674039200536
8.800532072567848e+24,1584075642219.9067,786405343715.9167,672596360487.0026,-3693.2873930840674,7541.089876057328,-337.05262865615987
3.979826826979614e+24,14207929115.094635,-269200177674.6586,-148956039070.13016,19417.91986342316,-2852.459225817653,6881.373546424362
6.37012874294663e+24,-272784943767.51334,97406239324.47705,469936136673.363,-10057.415031553815,-11461.600958783321,-2681.911471426264
3.2784603920938703e+24,294397675620.34064,3222809482401.7793,806779780051.4753,-6299.244549133979,581.8039853098699,-133.75008393036345
1.603322324175176e+24,1124909958465.6987,3225169181649.5913,3146329854619.2188,-5050.398109039338,1798.2401366752117,-98.23127637109455
6.343890024227441e+24,387392289293.07355,-2176671711483.482,-3061977945917.4883,5871.7208623676015,948.9938794880957,-490.49391410314485
