mass,distanceX,distanceY,distanceZ,velocityX,velocityY,velocityZ
3.398929764955335e+24,-425408416140.23474,-340740315117.3306,4401852317922.249,3034.536590231512,-4571.938330975838,264.7321510104604
9.93482296652278e+24,203706740224.7155,125775360491.99023,-379482184993.5454,-303.4153425913714,16500.076518908405,4741.02765748392
2.8347231927734777e+23,322399715077.3882,400129346450.50775,3312240281561.098,-4459.827366040548,4469.394983894605,387.0394267171954
8.732559572101142e+24,1812557134557.0493,3342693948675.441,2759181946413.2505,-4675.627507460534,2561.659926702839,338.02818736643536
3.809336320748179e+24,-1203483143601.1765,-211306485536.26117,1582390016749.4216,1107.1284278296216,-8084.800877581573,-750.2384800658392
3.972372029545733e+24,459248590158.7737,933440553363.7363,-948887778677.4497,-8559.391552473644,4626.667614340478,321.6610312031445
7.205722718871545e+24,1609608182.0978236,200716026174.9673,210855787030.7728,-12354.358938990381,12456.264596611883,-12814.330822841934
6.720875185661108e+24,151537291501.83395,-1999647468334.2798,-2779432340290.723,6226.767408872719,356.75605975250284,571.6602768185186
6.442166734273508e+24,41774577744.71778,207145400088.78186,-2007051386300.2166,-6927.225641011021,4234.423480754429,768.2531086459729
9.0384660353147e+24,307926015930.18317,-961229694765.9526,-650691661783.8701,10125.563170268453,2937.855709117196,-7.6855917849544175
1.0085939308167448e+24,-55566997391.21537,166390216859.9257,12558329333.243116,-25399.986033019602,-7905.772782129986,-6698.114811996077
6.84933146855956e+24,11921243833.478289,284333570.5180657,-62792533200.93648,31645.16388653788,32343.21641512006,6659.855070193878
3.068281296824398e+23,-954398556232.569,3796342994907.288,-1810970467827.2275,-5399.060377836723,-1344.4508926245708,-308.2479922585791
9.79659590695074e+24,257630304194.2869,108537204495.43115,-727736133760.3894,-202.0796632109853,12956.24225321816,1782.2339496059712
3.045667427641891e+24,-759817825905.9363,-342665418478.22766,-3500218350252.196,2154.3927942661608,-5700.146182603905,-372.2239857809517
3.3121710829407383e+24,-922017062979.7136,2368136939126.9004,1035654799442.8925,-6506.007215150981,-2506.8255744707594,-501.7272923711569
1.228590133638672e+24,-1016250004116.2241,-913119425620.9238,179448045025.19937,6568.50895652504,-7326.537208139857,-610.8160240826638
8.233043549248963e+24,-1374367816810.9587,379446406776.23505,-1613505951074.3088,-2303.755380045207,-7519.500240649001,744.1753213383222
5.055225661781935e+24,1178651538243.5671,884013757375.5554,-812917324279.8307,-5249.554608320123,7187.645399327514,524.1305799206478
3.3161165849343055e+24,-137613617569.7778,91196743574.77933,2345230081047.0293,-6362.614410441663,-4027.002284962081,-356.8610630606884
1.7648398539462118e+24,-18592207453.467453,-96295828928.62714,16605615704.504395,35918.30653406565,-7121.400067909404,-1072.316732017343
9.223418655910436e+24,406507740669.1378,-2286441453035.324,668308193702.0149,7319.570336367117,1284.8260990407261,-199.61282093672486
9.751326597539391e+23,1251541178049.2397,-240220181773.75317,-160311427593.73358,1932.6997858350003,10010.032884220218,-110.05776618080762
2.3085568142490996e+23,1164088109134.3867,-1144858704788.2668,-1626608826163.0916,5452.789394511391,5317.386482928354,-562.2069802938641
9.068314184604395e+24,27880266467.96565,1423614253063.0154,540552415072.00055,-9363.867103961082,252.80366322360905,555.4784059357636
4.4224704773575615e+24,478746701005.1142,498649122318.02026,-98777028045.43929,-9928.050832628393,9603.00297545192,1044.3696948265494
1.4016979849961494e+24,-2407158241632.11,776430062711.3802,-2222891639413.3765,-1991.305057643965,-5973.584743859479,-97.86911822658655
2.658942200884567e+24,-138489113989.1628,47435560138.66387,933169377017.535,-10693.468242702147,-4990.96405605261,-1540.757536855897
3.578622427151684e+24,-963332036833.556,4132615600731.4946,-579705789472.0828,-5437.257638625477,-1266.2706632239597,55.894897307185374
6.95780922839444e+23,-902761859511.1384,-885202889218.2501,-1324836451555.3477,5778.964714899394,-6281.553926069119,139.34913929434578
9.148418614842161e+24,-1935292725894.955,397017418444.0463,932553362079.7926,-1620.1691878184329,-7645.721940873037,-187.060456227166
1.5811599861874372e+24,664673407025.7908,-439928197076.0982,2461044222300.0947,4395.456232503798,5684.440833653267,187.412970388887
1.077326315001945e+24,-543597041365.2763,1065368825681.1813,-3898368152307.565,-5191.79350378634,-2396.559112636521,529.1115390046249
1.834770316432314e+24,33770678927.53846,252969989656.88162,-345020780189.6962,-14021.778552236043,9528.27109792416,4211.397552864802
6.627762297953076e+24,533585326158.4232,39305047081.15036,4505992604371.464,89.71812939116235,5421.557320836713,-303.78602011343344
3.562714617495576e+24,844260012915.0348,1454475792470.094,1735203999334.7063,-6352.215110357448,3863.4563822190444,245.2787944733021
2.286839302766605e+24,489499366017.87305,-1359406588166.7563,-1640719750769.4578,7428.087731156507,2446.7844194662052,-554.494753800768
6.689652049977122e+24,2460119786536.375,2263341910574.7905,70233219594.34747,-4278.053222351897,4649.930080860854,532.8058375174738
9.573163082203342e+24,155441682818.15216,406317739757.44653,146763504966.1545,-15485.238270015698,6629.19665745007,-3583.666569050761
4.865777687183851e+24,-606299591515.2985,-2834325095444.9365,1967902598461.4646,6025.9757299455605,-1327.1370285155244,-516.7680443541066
2.4037883100907677e+24,-1155626738134.4995,1351664624126.123,-2676501592404.8003,-4991.393021152034,-4075.394737486303,162.03095160112312
2.0720131128433744e+24,956929489739.248,-2548052984526.522,726157217532.5331,6449.558440679731,2411.1818614788817,648.0879746400806
3.919284569144787e+24,2049909527793.0842,-1349037842735.3477,-4033135348080.087,2985.4723421294275,4398.963156229472,235.3663719762436
5.434912715469162e+24,1422101106060.594,1592890724348.3872,-1798169941518.4875,-5099.5057339176765,4664.696989960065,528.1465131922181
1.816761362905017e+24,442426552796.40515,204085862303.0553,166734851104.11914,-6198.677859563922,14699.779554686924,-3045.0516309202208
3.5893013595124584e+23,-314969363708.7948,-2199318016599.844,-4189397194916.0312,5239.423715050855,-840.2160654073244,-165.7977398868979
5.41541835380379e+24,974014059081.6959,2419864360780.48,-2872900065782.0884,-5416.438386304879,2250.235507426668,-32.37080073520217
9.856114300422706e+24,1850778768067.7932,-1807049740625.349,-2627383174253.4995,4249.164389975088,4260.514993669386,-45.28925181237686
2.5653349885438876e+24,197750240076.79242,1273009571700.9563,-4255689337694.336,-5379.447665291819,1029.9292868755165,377.1709914840552
6.944627454642575e+24,-114992566285.62952,1161497718399.8403,-988579954431.5192,-9315.775332217208,-639.6828612415813,231.86285189829704
4.728239340668548e+24,61930896148.204895,177774223694.46747,-3792639201676.781,-4816.278953312829,3451.2897456357578,538.7137982548927
6.481610513838916e+24,-141806507218.63666,-52527541439.601715,-661074120220.0249,-7959.511659723911,-11371.33768807148,1599.9014881481485
5.105206713380674e+24,-1159726669269.2266,61991290941.95504,-2405214070021.742,-689.8641620400352,-7029.403329657782,588.0644354721583
8.424693438357756e+24,496231917367.22784,1022226997206.0464,1776230710200.3672,-6984.631014902005,3785.4651375333274,-838.8737257842496
7.775291027231399e+24,600913150511.2511,110351980946.49474,-645750092527.9265,-1040.809161397492,12163.594815894021,1009.2499173485618
4.948640394695306e+24,-745417602209.053,-570248307205.5217,-559527099603.7654,6455.953970178388,-8945.992336369198,882.4737493869947
4.1265627154371653e+24,930794819157.0652,254298971580.47946,-512714630043.47485,-2667.238408882327,10716.23387339957,450.9187400513178
2.742062487832462e+24,49735201982.836784,153500541609.87714,-4908568719.378399,-1386.5034307161184,-466.76556441034234,-28801.05511436303
6.586969067331631e+24,2044965594246.2957,953931493051.8441,460700008877.1745,-3209.576585924531,6902.124241179525,-425.4086433448941
9.794589230033338e+24,2075386179158.0562,774123452436.5037,-1650124712947.9473,-2365.168251945659,6541.204212123236,-578.833287992611
4.945375465469966e+24,-1441628458377.0686,-2448431680831.6553,400839619138.44336,5875.597181810791,-3462.7629406749616,-308.1730078536652
4.407100012479341e+24,588462711019.0311,-2896571204865.151,2871879481869.7944,5585.468369546236,1085.924263849311,-278.11941180626496
6.450407398133511e+24,897871073993.772,1282854943616.1594,701391268380.5101,-7183.8350571040455,5118.976613987901,70.22101498364931
2.0502219507684868e+23,-865394615857.2527,232644965014.0328,-17522681733.721996,-3168.469904286985,-11785.021972951517,212.19543088110933
5.654179188383797e+22,644326008138.9988,-559335730882.0536,-3379514761902.0713,4332.017120616075,4411.925747723945,678.5703380987698
1.6408842539832541e+24,-296327302173.2051,-440965951266.13617,-2095194767073.208,5916.6648413035855,-5158.94993692212,522.9829821580704
3.6769742789610964e+24,886697370096.373,1715044846086.0366,2110721136195.6985,-6007.903592218637,3239.281722977819,-705.7434215174196
2.0398839315269996e+24,1414137958000.5447,-831340092892.7489,3053080751137.8887,3283.7619986197024,5262.499890790256,-425.604036777886
1.6494282121129533e+24,-319786151521.0488,317155427278.7879,85063831472.60439,-12127.653681514461,-11925.753393161822,-1704.5233887483162
8.106893856830162e+24,-235598631271.13376,-503683486890.9084,1305262218424.957,8142.177733617631,-5231.338441653175,-771.4564237247191
6.523799416665407e+24,158552799138.02902,-1302505945025.9888,2158362180722.165,7238.5895024025585,614.7525800164597,-445.8624815401871
8.507465584701996e+24,-175487829185.21848,-783441348127.432,-1416995296670.0723,8659.9564926892,-2654.7077555158644,-200.79781031660232
6.043505419216906e+24,-1727617278632.4148,225043032579.0766,-1638962911329.5515,-1099.4984580216533,-7392.912504846713,-405.6318766321214
4.7768872083842054e+24,-3244922940003.3447,1134428314919.867,-1054039829301.3555,-2018.9256730895688,-5749.904391950949,-415.54532976227114
9.397557987017718e+24,-1928889493700.9812,2248674417407.3486,-1527200090412.5977,-4820.49219827092,-4101.423645772582,-202.12808408214835
4.786451764732194e+24,872196745392.9735,4301192626063.55,-24713393079.791336,-5404.992595575273,1095.9656362140336,-29.636946051829085
4.256367746236515e+24,280327107700.7375,554022273995.881,-1902620717113.712,-6852.28817275057,4448.434940280238,-158.89710836748952
7.848809538529008e+24,893812611435.8246,-3985875201774.276,-2326204793724.019,5202.9991598334655,1151.0989102732942,12.929339825820033
2.059508384592905e+24,-144267789135.46405,3026221338.844236,-488048091243.9312,-15210.74688152509,-2377.3250681243217,5635.78763473184
8.544679716779866e+24,373391476943.14453,-152275983894.43582,1876461204048.0725,4460.7579208995,7021.266396542336,-1108.9178790108149
4.713661074678151e+24,3151832432960.713,-1186298818740.1113,2540917570056.9746,2010.3661893978535,5254.3568031077675,208.45405954621134
6.39103154642401e+24,694272254647.8281,-1152667622410.7915,-1379447931372.213,7249.3660229428915,4089.164889168973,-21.134715732013508
8.441721601383404e+24,-622279801617.2394,1986437394340.867,2633142382391.5435,-6045.605784142556,-1783.1347860325266,-472.9113152193158
7.156908911979315e+24,-271433766778.738,2058238450803.2468,-2419276912062.544,-6423.465158653523,-741.8092977596959,680.5514657008573
4.0664062773055524e+24,83766797861.64923,266371569734.107,-173331089431.95807,-16274.75961698947,9361.591381864358,8225.980677981119
5.07416123088187e+24,171206633910.52188,37928930129.23421,1172786575734.7622,3612.7696957381095,9957.345935503296,-432.38705956940873
5.568391644317933e+24,231754629955.0901,-6714454347.8468895,3055629198457.282,1862.2622174151015,6324.182881158624,-759.8898932729929
5.717854500328462e+24,71953253960.72032,521255186943.8476,1565498999191.0532,-8625.446007539977,2441.0252625684693,-1120.9988602381752
3.4113285523967945e+24,-12788094158.41672,146118801846.6444,-2488751001472.632,-6803.130813866675,2693.940817982258,13.234559012995216
1.417688309870452e+24,-1027770260885.1353,135330282102.25616,-1550679247305.9583,-1527.5871979201745,-8312.657394584407,452.7717482672165
8.96471349291272e+24,175766731909.1306,-59258384372.35045,-1822861494971.732,5797.693537084532,6248.851956728076,536.8682136201948
4.681632723676791e+24,-453669587178.345,395346404057.92596,1664254319615.1995,-6420.37198503724,-5846.170048374298,-78.34905075366085
4.7002445109823194e+24,58423934433.66429,-258763906210.44498,-4160420574448.0347,5654.513651822503,167.93865442494118,261.0812544067701
4.270047023130242e+24,-324388291001.8109,-410441488395.8886,189010144806.9137,11809.472290115915,-9951.367765365292,-1106.203035329384
9.341286174157856e+24,869427548806.16,1179124907689.104,-1085973710582.9215,-6783.700824758218,5199.982496464116,648.9736902262383
2.9014792263221785e+24,-1721556441386.6802,262051938683.84866,-1334503631087.2615,-1287.7240480694084,-7687.2536739668,600.4722557309179
4.1379753832732203e+24,-2437181528603.135,890400324902.0719,-511360045028.57196,-2443.644810286888,-6669.853358414893,469.9698700450377
2.725397922778413e+22,260701789143.22778,-29537296496.103157,-243822053912.09033,8337.248998810184,16065.244992218928,6470.476347691808
8.823302265625934e+24,3851671649732.1396,2985790706076.238,-379226356589.44696,-3201.324777880819,4130.117078124731,417.67448336953584
6.749465623707464e+24,-973062271462.695,965142173959.7535,1852448618884.9922,-5527.47443508913,-5224.074759990736,-458.27279677497415
7.61633248971143e+24,-4092132102055.0283,535030050961.06384,-186702122003.51303,-736.9962600469397,-5636.213134978947,566.2817998694298
8.37501284005719e+24,2525363285533.1123,-100306163673.71735,-1364289639314.854,307.76131242557665,6807.9699164391495,493.6916364106429
3.61114868528733e+24,-699227428376.9442,1860946238283.049,753948135568.778,-7425.9960090847235,-2752.093757419371,-674.9667500213816
5.326074786476698e+23,-1134756406811.6335,-883993064730.8374,-2724957135762.8745,3872.486980031258,-5315.383312067209,633.3992672942474
6.167221747130153e+24,257583647033.92953,-375085300123.74146,955863277227.7296,10236.67306356989,4549.909403219511,-617.7754652597938
5.002329563253964e+24,460106584274.3296,507864463372.0325,1021812447062.7917,-7018.014482420755,7689.435976848336,-181.7101261007056
8.14222529202215e+24,3176164234671.992,-2177199816376.8203,883770525880.5164,3289.26862023355,4791.6041953215945,-455.89677850249825
5.661271193300453e+24,-41634556356.208496,-810380142599.8423,-950659334148.2162,10234.527897203934,-1212.0405614151334,999.6000316669538
2.7640775084272586e+24,48104421981.21303,-463614073528.07965,-2119891458407.4001,7838.828041619927,-327.89102668247057,-224.14901368558833
7.225927057377555e+24,975886042114.8269,385549430341.7861,614745279962.3745,-3623.414231811639,9826.66543670735,-177.08809685952335
5.694689340016261e+24,-1218013445891.2532,-200953425066.47208,3002926756228.454,789.5947967742052,-6359.503366736874,-444.28534525238877
6.612401786931692e+24,44771553313.72387,58231208700.4996,-25240271283.95512,-3511.6826479861165,18324.334623561004,38024.731406052866
9.73409339567308e+24,667097232719.3694,995887807854.6233,2785436625579.707,-5353.800675237776,3922.1475196702654,221.47475332332047
2.3577503499120658e+24,362984374833.0646,439162800385.8078,878986349258.9866,-7687.924041345091,8195.227937876223,-1270.28830956696
5.445639163398541e+24,-3703362511545.17,-2560379338683.3145,2160579940295.9897,2931.8258899395546,-4258.1293078918825,-134.50261522978818
8.031206390292988e+24,-1415916618988.0696,23205185455.31449,-516583657754.7809,-220.2633053905418,-9400.569840425911,743.6184768948717
5.500749072384493e+24,426594489349.2558,288481033085.4861,289444406976.9662,-7507.91257228028,12831.40074684605,-2869.918065459013
4.915134848937274e+24,1715008739259.3567,-190792770234.29504,-1583642015153.528,970.1431146694594,7491.179380959226,-442.3801678168294
4.1063961455914446e+24,-124446385538.7571,100695886103.14418,1463081306183.326,-8995.59031226347,-3090.7963570804877,-393.19806102814505
4.84668052094763e+24,-1789645852308.0056,50718346882.53554,1953456129026.3096,-338.5052015275012,-7088.671361799932,-96.18317847582071
9.638056572698132e+24,2331897774375.2476,-36553738388.419525,669186575947.3512,132.31376775724294,7417.7219395463335,425.90512429033083
4.964187585327765e+24,-1021479181821.943,250993783156.5721,731557827007.376,-2714.2133850995783,-9827.032310411108,-589.4431223191008
5.227622329460414e+24,-2781739180747.0674,3239653019052.346,-1615289228133.4312,-4107.4770953223515,-3516.8082221217305,-21.459330411995722
5.621577398170354e+24,2932517927652.7803,30313537592.311836,-1810771802859.2048,-31.56975128611017,6220.797236189811,555.4366507884577
2.0011491828389928e+24,-297028666238.72614,-677678583388.6063,437478481901.4789,11196.12203936406,-5443.574519796308,-370.4001762538519
9.253693692136317e+24,-423655938619.81146,333870468828.8592,898950507810.4445,-8139.55804545849,-7789.214913280741,-427.301814610358
8.6669772763708e+24,-4134389908688.309,873502291836.3721,2465043028509.9224,-1093.9595113948578,-5106.692534803492,-436.1242701854844
8.853806117195303e+24,152101482448.21646,276185011326.66,2188836105554.008,-5831.616652138831,5144.601559574946,463.4956000748542
3.489513033140159e+24,572537724660.6182,-1781333361484.1326,-1023475149134.3783,7553.231586194909,2354.9915801476486,-56.30603114554259
6.763469676636914e+24,1306032312477.1355,3940384741759.601,997590501063.0616,-5306.772881130686,1762.7478060209332,208.62083949321718
1.0437118995724564e+24,1329595322833.6975,-657692731167.9225,1970478655224.66,3447.9585896664503,6497.728812432945,-81.34570947034845
7.10085123480018e+24,1287784725683.0898,-830810015647.7266,143366966537.87918,5051.052331607523,7821.306061339508,-781.0268901614759
4.949788102342507e+24,-37364935640.3793,112298144130.68527,786076868839.5474,-6576.805488279275,10926.753238479858,-2812.3297087143274
7.395015351990805e+24,329886840286.13934,163798024089.4226,625541589650.5068,-2759.0833158738037,13181.767940303622,-1258.6322613503842
2.0683294253415038e+24,-356908320756.9881,-435970650861.31946,637851773169.8776,8708.456876247172,-8965.135628904542,-507.09472099012635
9.10605725645648e+24,-105355635269.15884,544136036166.6587,-1613413501274.2537,-8834.9740134178,-548.6345074680469,-284.2065359426877
